metric,sn,scan_id,scan_processed_date,mean,median,min,max
Cathode Width (mm),LH1T-251,2584,2024-02-05 13:05:24,64.022,64.04202,63.86160,64.14042
Cathode Width (mm),LH1T-252,2585,2024-02-05 13:14:47,64.023,64.04200,63.87800,64.14040
Cathode Width (mm),LH1T-253,2586,2024-02-05 13:24:08,64.027,64.05840,63.87800,64.14048
Cathode Width (mm),LH1T-254,2587,2024-02-05 13:33:32,64.024,64.04200,63.86160,64.15693
Cathode Width (mm),LH1T-255,2588,2024-02-05 13:42:56,64.018,64.02590,63.87800,64.14053
Cathode Width (mm),LH1T-256,2589,2024-02-05 13:52:15,64.025,64.04203,63.87800,64.15683
Cathode Width (mm),LH1T-257,2590,2024-02-05 14:01:33,64.028,64.04203,63.84520,64.15681
Cathode Width (mm),LH1T-258,2591,2024-02-05 14:10:58,64.028,64.04205,63.87800,64.14075
Cathode Width (mm),LH1T-259,2592,2024-02-05 14:20:18,64.042,64.05844,63.89441,64.15690
Cathode Width (mm),LH1T-260,2593,2024-02-05 14:29:37,64.025,64.04201,63.82882,64.14042
Cathode Width (mm),LH1T-261,2594,2024-02-05 14:39:04,64.089,64.09122,63.89440,64.22248
Cathode Width (mm),LH1T-262,2595,2024-02-05 14:48:33,64.085,64.09137,63.92745,64.20625
Cathode Width (mm),LH1T-263,2596,2024-02-05 14:57:49,64.099,64.12430,63.92720,64.23890
Cathode Width (mm),LH1T-264,2597,2024-02-05 15:07:15,64.082,64.10760,63.87800,64.20625
Cathode Width (mm),LH1T-265,2598,2024-02-05 15:16:39,64.085,64.09130,63.89441,64.20617
Cathode Width (mm),LH1T-266,2599,2024-02-05 15:25:58,64.079,64.07490,63.92721,64.20613
Cathode Width (mm),LH1T-267,2600,2024-02-05 15:35:19,64.073,64.09125,63.89440,64.20621
Cathode Width (mm),LH1T-268,2601,2024-02-05 15:44:41,64.082,64.09125,63.91080,64.20608
Cathode Width (mm),LH1T-269,2602,2024-02-05 15:54:00,64.073,64.07515,63.92721,64.20635
Cathode Width (mm),LH1T-270,2603,2024-02-05 16:03:24,64.076,64.09133,63.89441,64.20621
Cathode Width (mm),LH1T-271,2604,2024-02-05 16:22:01,64.073,64.07485,63.89442,64.20617
Cathode Width (mm),LH1T-272,2605,2024-02-05 16:31:26,64.082,64.09130,63.89440,64.20600
Cathode Width (mm),LH1T-273,2606,2024-02-05 16:40:50,64.082,64.10762,63.87810,64.18962
Cathode Width (mm),LH1T-274,2607,2024-02-05 16:50:09,64.079,64.09125,63.92721,64.22250
Cathode Width (mm),LH1T-275,2608,2024-02-05 16:59:30,64.078,64.09137,63.91080,64.20605
Cathode Width (mm),LH1T-276,2609,2024-02-05 17:08:56,64.089,64.09129,63.94360,64.22275
Cathode Width (mm),LH1T-277,2610,2024-02-05 17:18:14,64.080,64.09121,63.92720,64.22275
Cathode Width (mm),LH1T-278,2611,2024-02-05 17:27:35,64.085,64.10760,63.91080,64.20610
Cathode Width (mm),LH1T-279,2612,2024-02-05 17:36:58,64.084,64.10765,63.92722,64.23890
Cathode Width (mm),LH1T-280,2613,2024-02-05 17:46:12,64.077,64.10773,63.91088,64.18990
Cathode Width (mm),LH1T-281,2614,2024-02-05 17:55:36,64.069,64.09123,63.87802,64.20602
Cathode Width (mm),LH1T-282,2615,2024-02-05 18:04:54,64.098,64.12435,63.89440,64.22324
Cathode Width (mm),LH1T-283,2616,2024-02-05 18:14:15,64.086,64.12401,63.92720,64.20600
Cathode Width (mm),LH1T-284,2617,2024-02-05 18:23:38,64.073,64.10765,63.89440,64.18965
Cathode Width (mm),LH1T-285,2618,2024-02-06 05:54:25,64.077,64.10762,63.91097,64.18981
Cathode Width (mm),LH1T-286,2619,2024-02-05 18:41:04,64.086,64.10761,63.94365,64.20613
Cathode Width (mm),LH1T-287,2620,2024-02-05 18:50:24,64.077,64.09141,63.92720,64.22243
Cathode Width (mm),LH1T-288,2621,2024-02-05 18:59:47,64.085,64.09133,63.96000,64.22250
Cathode Width (mm),LH1T-289,2622,2024-02-05 19:09:05,64.087,64.09150,63.91080,64.20613
Cathode Width (mm),LH1T-290,2623,2024-02-05 19:18:27,64.092,64.10762,63.92720,64.20610
Cathode Width (mm),LH1T-291,2624,2024-02-05 19:27:48,64.072,64.09125,63.87803,64.20613
Cathode Width (mm),LH1T-292,2625,2024-02-05 19:37:09,64.080,64.09120,63.89441,64.20613
Cathode Width (mm),LH1T-293,2626,2024-02-05 19:46:27,64.076,64.10770,63.92720,64.19001
Cathode Width (mm),LH1T-294,2627,2024-02-05 19:55:42,64.081,64.09130,63.86160,64.22242
Cathode Width (mm),LH1T-295,2628,2024-02-05 20:05:05,64.077,64.10760,63.89441,64.20602
Cathode Width (mm),LH1T-296,2629,2024-02-05 20:14:32,64.081,64.09128,63.86162,64.22242
Cathode Width (mm),LH1T-297,2630,2024-02-05 20:23:49,64.079,64.09121,63.89440,64.20610
Cathode Width (mm),LH1T-298,2631,2024-02-05 20:33:10,64.080,64.09130,63.89440,64.22248
Cathode Width (mm),LH1T-299,2632,2024-02-05 20:42:32,64.077,64.09125,63.91097,64.22275
Cathode Width (mm),LH1T-300,2633,2024-02-05 20:51:50,64.080,64.10763,63.92733,64.22261
Cathode Width (mm),LH1T-301,2634,2024-02-05 21:01:07,64.083,64.07501,63.89442,64.22253
Cathode Width (mm),LH1T-302,2635,2024-02-05 21:10:25,64.077,64.10768,63.89470,64.20602
Cathode Width (mm),LH1T-303,2636,2024-02-05 21:19:43,64.084,64.09145,63.91080,64.22270
Cathode Width (mm),LH1T-304,2637,2024-02-05 21:28:59,64.076,64.10765,63.91083,64.18981
Cathode Width (mm),LH1T-305,2638,2024-02-05 21:38:23,64.080,64.09122,63.92730,64.18973
Cathode Width (mm),LH1T-306,2639,2024-02-05 21:47:42,64.096,64.12400,63.87800,64.22287
Cathode Width (mm),LH1T-307,2640,2024-02-05 21:56:58,64.107,64.14040,63.92720,64.23897
Cathode Width (mm),LH1T-308,2641,2024-02-05 22:06:16,64.083,64.09145,63.91083,64.20621
Cathode Width (mm),LH1T-309,2642,2024-02-05 22:15:37,64.084,64.09141,63.92728,64.18985
Cathode Width (mm),LH1T-310,2643,2024-02-05 22:24:52,64.082,64.09122,63.92720,64.22245
Cathode Width (mm),LH1T-311,2644,2024-02-05 22:34:08,64.081,64.10761,63.91080,64.18968
Cathode Width (mm),LH1T-312,2645,2024-02-05 22:43:32,64.082,64.09125,63.89440,64.22248
Cathode Width (mm),LH1T-313,2646,2024-02-05 22:52:53,64.082,64.09125,63.91080,64.22245
Cathode Width (mm),LH1T-314,2647,2024-02-05 23:02:12,64.071,64.10760,63.92730,64.20613
Cathode Width (mm),LH1T-315,2648,2024-02-05 23:11:34,64.083,64.10762,63.92737,64.20603
Cathode Width (mm),LH1T-316,2649,2024-02-05 23:20:57,64.076,64.09123,63.86160,64.20617
Cathode Width (mm),LH1T-317,2650,2024-02-05 23:30:10,64.109,64.12403,63.89448,64.25545
Cathode Width (mm),LH1T-318,2651,2024-02-05 23:39:39,64.083,64.10760,63.89465,64.20625
Cathode Width (mm),LH1T-319,2652,2024-02-05 23:49:00,64.079,64.09137,63.86160,64.20603
Cathode Width (mm),LH1T-320,2653,2024-02-05 23:58:11,64.083,64.09120,63.92745,64.22245
Cathode Width (mm),LH1T-321,2654,2024-02-06 00:07:26,64.073,64.10761,63.91085,64.18973
Cathode Width (mm),LH1T-322,2655,2024-02-06 00:16:48,64.080,64.09137,63.92723,64.20610
Cathode Width (mm),LH1T-323,2656,2024-02-06 00:26:10,64.080,64.09121,63.89440,64.22257
Cathode Width (mm),LH1T-324,2657,2024-02-06 00:35:29,64.077,64.10770,63.92720,64.20621
Cathode Width (mm),LH1T-325,2658,2024-02-06 00:44:50,64.083,64.09121,63.87801,64.22242
Cathode Width (mm),LH1T-326,2659,2024-02-06 00:54:07,64.087,64.09121,63.92722,64.22270
Cathode Width (mm),LH1T-327,2660,2024-02-06 01:03:29,64.081,64.10762,63.92733,64.22240
Cathode Width (mm),LH1T-328,2661,2024-02-06 01:12:54,64.070,64.09133,63.91081,64.18970
Cathode Width (mm),LH1T-329,2662,2024-02-06 01:22:09,64.078,64.09141,63.92767,64.20602
Cathode Width (mm),LH1T-330,2663,2024-02-06 01:31:32,64.076,64.10760,63.89441,64.22243
Cathode Width (mm),LH1T-331,2664,2024-02-06 01:40:55,64.075,64.09137,63.91080,64.20613
Cathode Width (mm),LH1T-332,2665,2024-02-06 01:50:21,64.084,64.10760,63.92750,64.22261
Cathode Width (mm),LH1T-333,2666,2024-02-06 01:59:40,64.065,64.09122,63.91080,64.18970
Cathode Width (mm),LH1T-334,2667,2024-02-06 02:09:02,64.078,64.09121,63.86161,64.22242
Cathode Width (mm),LH1T-335,2668,2024-02-06 02:18:26,64.080,64.09122,63.91080,64.20601
Cathode Width (mm),LH1T-336,2669,2024-02-06 02:27:46,64.074,64.09145,63.89465,64.20630
Cathode Width (mm),LH1T-337,2670,2024-02-06 02:37:06,64.082,64.10763,63.92720,64.20621
Cathode Width (mm),LH1T-338,2671,2024-02-06 02:46:29,64.077,64.09123,63.89440,64.22242
Cathode Width (mm),LH1T-339,2672,2024-02-06 02:55:47,64.085,64.10765,63.91080,64.23880
Cathode Width (mm),LH1T-340,2673,2024-02-06 03:05:07,64.084,64.10760,63.89440,64.20613
Cathode Width (mm),LH1T-341,2674,2024-02-06 08:01:00,64.069,64.07493,63.89445,64.18977
Cathode Width (mm),LH1T-342,2675,2024-02-06 08:10:10,64.073,64.09125,63.89440,64.18973
Cathode Width (mm),LH1T-343,2676,2024-02-06 08:19:20,64.101,64.12410,63.91082,64.23948
Cathode Width (mm),LH1T-344,2677,2024-02-06 08:28:35,64.100,64.12403,63.91081,64.22270
Cathode Width (mm),LH1T-345,2678,2024-02-06 08:37:51,64.074,64.10760,63.92720,64.22265
Cathode Width (mm),LH1T-346,2679,2024-02-06 08:47:04,64.091,64.12402,63.92741,64.22250
Cathode Width (mm),LH1T-347,2680,2024-02-06 08:56:27,64.082,64.07490,63.91085,64.22243
Cathode Width (mm),LH1T-348,2681,2024-02-06 09:05:43,64.106,64.14043,63.91082,64.23888
Cathode Width (mm),LH1T-349,2682,2024-02-06 09:15:08,64.067,64.07482,63.89440,64.20608
Cathode Width (mm),LH1T-350,2683,2024-02-06 09:24:34,64.071,64.09128,63.89445,64.18977
Cathode Width (mm),LH1T-351,2684,2024-02-06 09:33:55,64.075,64.09120,63.92722,64.20617
Cathode Width (mm),LH1T-352,2685,2024-02-06 09:43:13,64.078,64.10760,63.86162,64.18962
Cathode Width (mm),LH1T-353,2686,2024-02-06 09:52:27,64.101,64.12433,63.89450,64.23888
Cathode Width (mm),LH1T-354,2687,2024-02-06 10:01:52,64.075,64.09120,63.91080,64.22253
Cathode Width (mm),LH1T-355,2688,2024-02-06 10:11:14,64.080,64.09133,63.92723,64.20613
Cathode Width (mm),LH1T-356,2689,2024-02-06 10:20:31,64.075,64.09133,63.91080,64.20602
Cathode Width (mm),LH1T-357,2690,2024-02-06 10:29:47,64.079,64.09124,63.92728,64.22257
Cathode Width (mm),LH1T-358,2691,2024-02-06 10:39:11,64.079,64.10763,63.92721,64.18970
Cathode Width (mm),LH1T-359,2692,2024-02-06 10:48:32,64.082,64.10760,63.92723,64.20617
Cathode Width (mm),LH1T-360,2693,2024-02-06 10:57:49,64.086,64.09125,63.92720,64.23883
Cathode Width (mm),LH1T-361,2694,2024-02-06 11:07:03,64.098,64.10765,63.86173,64.23890
Cathode Width (mm),LH1T-362,2695,2024-02-06 11:16:27,64.082,64.10760,63.87801,64.20601
Cathode Width (mm),LH1T-363,2696,2024-02-06 11:25:48,64.083,64.09139,63.92720,64.22242
Cathode Width (mm),LH1T-364,2697,2024-02-06 11:35:05,64.086,64.10761,63.89440,64.20601
Cathode Width (mm),LH1T-365,2698,2024-02-06 12:06:37,64.090,64.10763,63.94360,64.20610
Cathode Width (mm),LH1T-366,2699,2024-02-06 12:55:45,64.082,64.09137,63.91097,64.22242
Cathode Width (mm),LH1T-367,2700,2024-02-06 13:05:08,64.081,64.10770,63.91080,64.20621
Cathode Width (mm),LH1T-368,2701,2024-02-06 13:14:31,64.083,64.09130,63.92722,64.22245
Cathode Width (mm),LH1T-369,2702,2024-02-06 13:23:53,64.080,64.10760,63.92745,64.20630
Cathode Width (mm),LH1T-370,2703,2024-02-06 13:33:13,64.081,64.10761,63.91080,64.20617
Cathode Width (mm),LH1T-371,2704,2024-02-06 13:42:29,64.080,64.09130,63.87800,64.22240
Cathode Width (mm),LH1T-372,2705,2024-02-06 13:51:46,64.082,64.10760,63.86177,64.22261
Cathode Width (mm),LH1T-373,2706,2024-02-06 14:01:00,64.080,64.09130,63.89440,64.20617
Cathode Width (mm),LH1T-374,2707,2024-02-06 14:10:17,64.084,64.09120,63.92720,64.20610
Cathode Width (mm),LH1T-375,2708,2024-02-06 14:19:33,64.080,64.10762,63.92720,64.17337
Cathode Width (mm),LH1T-376,2709,2024-02-06 14:28:52,64.081,64.10762,63.87803,64.20630
Cathode Width (mm),LH1T-377,2710,2024-02-06 14:38:07,64.086,64.09128,63.91080,64.22240
Cathode Width (mm),LH1T-378,2711,2024-02-06 14:47:24,64.088,64.09137,63.91080,64.22253
Cathode Width (mm),LH1T-379,2712,2024-02-06 14:56:40,64.074,64.10768,63.91081,64.18981
Cathode Width (mm),LH1T-380,2713,2024-02-06 15:06:01,64.080,64.09122,63.91080,64.20601
Cathode Width (mm),LH1T-381,2714,2024-02-06 15:15:17,64.080,64.10760,63.91080,64.20601
Cathode Width (mm),LH1T-382,2715,2024-02-06 15:24:40,64.076,64.10760,63.89440,64.20605
Cathode Width (mm),LH1T-383,2716,2024-02-06 15:33:57,64.073,64.10760,63.89448,64.18977
Cathode Width (mm),LH1T-384,2717,2024-02-06 15:43:07,64.071,64.09122,63.91080,64.18968
Cathode Width (mm),LH1T-385,2718,2024-02-06 15:52:20,64.080,64.09123,63.91081,64.22261
Cathode Width (mm),LH1T-386,2719,2024-02-06 16:01:35,64.077,64.09123,63.86165,64.20610
Cathode Width (mm),LH1T-387,2720,2024-02-06 16:10:48,64.084,64.09150,63.94360,64.20635
Cathode Width (mm),LH1T-388,2721,2024-02-06 16:20:05,64.085,64.10761,63.91080,64.20621
Cathode Width (mm),LH1T-389,2722,2024-02-06 16:29:20,64.077,64.09137,63.87808,64.20605
Cathode Width (mm),LH1T-390,2723,2024-02-06 16:38:43,64.073,64.09133,63.86162,64.18968
Cathode Width (mm),LH1T-391,2724,2024-02-06 16:48:02,64.039,64.05840,63.87800,64.15690
Cathode Width (mm),LH1T-392,2725,2024-02-06 17:07:14,64.039,64.05845,63.87800,64.17321
Cathode Width (mm),LH1T-393,2726,2024-02-07 10:18:21,64.041,64.05850,63.86160,64.17333
Cathode Width (mm),LH1T-394,2727,2024-02-07 10:27:57,64.030,64.05840,63.86160,64.15690
Cathode Width (mm),LH1T-395,2728,2024-02-06 18:08:26,64.023,64.04201,63.86160,64.14048
Cathode Width (mm),LH1T-396,2729,2024-02-06 18:17:36,64.035,64.04217,63.89440,64.15688
Cathode Width (mm),LH1T-397,2730,2024-02-06 18:26:43,64.042,64.05843,63.89440,64.15697
Cathode Width (mm),LH1T-398,2731,2024-02-07 10:37:16,64.036,64.05875,63.86196,64.15697
Cathode Width (mm),LH1T-399,2732,2024-02-06 18:43:57,64.005,64.02561,63.86160,64.14041
Cathode Width (mm),LH1T-400,2733,2024-02-06 18:53:01,64.040,64.05845,63.89440,64.17355
Cathode Width (mm),LH1T-401,2734,2024-02-06 19:02:18,64.043,64.05853,63.89440,64.15727
Cathode Width (mm),LH1T-402,2735,2024-02-06 19:11:27,64.037,64.04225,63.87800,64.14053
Cathode Width (mm),LH1T-403,2736,2024-02-06 19:20:34,64.038,64.05857,63.91080,64.15697
Cathode Width (mm),LH1T-404,2737,2024-02-06 19:29:43,64.042,64.05843,63.87802,64.17325
Cathode Width (mm),LH1T-405,2738,2024-02-06 19:38:56,64.033,64.05843,63.87802,64.15683
Cathode Width (mm),LH1T-406,2739,2024-02-06 19:48:08,64.045,64.05870,63.87813,64.17361
Cathode Width (mm),LH1T-407,2740,2024-02-06 19:57:20,64.031,64.04217,63.86163,64.14075
Cathode Width (mm),LH1T-408,2741,2024-02-06 20:06:30,64.041,64.05853,63.89443,64.17333
Cathode Width (mm),LH1T-409,2742,2024-02-06 20:15:40,64.036,64.05850,63.89465,64.15697
Cathode Width (mm),LH1T-410,2743,2024-02-06 20:24:46,64.035,64.05840,63.89440,64.15688
Cathode Width (mm),LH1T-411,2744,2024-02-06 20:34:01,64.027,64.04202,63.89441,64.14050
Cathode Width (mm),LH1T-412,2745,2024-02-06 20:43:07,64.097,64.12403,63.89440,64.20617
Cathode Width (mm),LH1T-413,2746,2024-02-06 20:52:11,64.011,64.02560,63.87801,64.12405
Cathode Width (mm),LH1T-414,2747,2024-02-06 21:01:17,64.041,64.05853,63.89445,64.17323
Cathode Width (mm),LH1T-415,2748,2024-02-06 21:10:27,64.042,64.07480,63.89441,64.17337
Cathode Width (mm),LH1T-416,2749,2024-02-06 21:19:27,64.026,64.04205,63.86160,64.12425
Cathode Width (mm),LH1T-417,2750,2024-02-06 21:28:34,64.097,64.12401,63.87801,64.22248
Cathode Width (mm),LH1T-418,2751,2024-02-06 21:37:39,64.034,64.04208,63.89440,64.17328
Cathode Width (mm),LH1T-419,2752,2024-02-06 21:46:44,64.032,64.04261,63.87825,64.14053
Cathode Width (mm),LH1T-420,2753,2024-02-06 21:55:45,64.043,64.05875,63.87841,64.17328
Cathode Width (mm),LH1T-421,2754,2024-02-06 22:04:48,64.075,64.10762,63.89442,64.18968
Cathode Width (mm),LH1T-422,2755,2024-02-06 22:13:52,64.047,64.05875,63.89441,64.17325
Cathode Width (mm),LH1T-423,2756,2024-02-06 22:22:52,64.045,64.05840,63.87800,64.17333
Cathode Width (mm),LH1T-424,2757,2024-02-06 22:31:55,64.038,64.05861,63.89442,64.15690
Cathode Width (mm),LH1T-425,2758,2024-02-06 22:40:57,64.038,64.05843,63.86160,64.15710
Cathode Width (mm),LH1T-426,2759,2024-02-06 22:50:00,64.019,64.04200,63.86161,64.12413
Cathode Width (mm),LH1T-427,2760,2024-02-06 22:59:01,64.035,64.04202,63.87800,64.15693
Cathode Width (mm),LH1T-428,2761,2024-02-06 23:08:05,64.087,64.10762,63.96000,64.20621
Cathode Width (mm),LH1T-429,2762,2024-02-06 23:17:06,64.039,64.05861,63.89445,64.17321
Cathode Width (mm),LH1T-430,2763,2024-02-06 23:26:08,64.039,64.05842,63.89448,64.15697
Cathode Width (mm),LH1T-431,2764,2024-02-06 23:35:10,64.075,64.10760,63.91080,64.18973
Cathode Width (mm),LH1T-432,2765,2024-02-06 23:44:10,64.035,64.05842,63.87800,64.15701
Cathode Width (mm),LH1T-433,2766,2024-02-06 23:53:10,64.050,64.07481,63.91081,64.17320
Cathode Width (mm),LH1T-434,2767,2024-02-07 00:02:17,64.040,64.05853,63.87800,64.15690
Cathode Width (mm),LH1T-435,2768,2024-02-07 00:11:22,64.017,64.02570,63.87805,64.14045
Cathode Width (mm),LH1T-436,2769,2024-02-07 00:20:31,64.032,64.04205,63.87800,64.15693
Cathode Width (mm),LH1T-437,2770,2024-02-07 00:29:40,64.034,64.05857,63.87800,64.15690
Cathode Width (mm),LH1T-438,2771,2024-02-07 00:38:47,64.034,64.04217,63.89440,64.14057
Cathode Width (mm),LH1T-439,2772,2024-02-07 00:47:53,64.040,64.05843,63.86160,64.15705
Cathode Width (mm),LH1T-440,2773,2024-02-07 00:56:59,64.021,64.04202,63.86160,64.14053
Cathode Width (mm),LH1T-441,2774,2024-02-07 01:06:04,64.026,64.04202,63.87810,64.14043
Cathode Width (mm),LH1T-442,2775,2024-02-07 01:15:08,64.032,64.05841,63.84520,64.14048
Cathode Width (mm),LH1T-443,2776,2024-02-07 01:24:17,64.030,64.04201,63.87800,64.15685
Cathode Width (mm),LH1T-444,2777,2024-02-07 01:33:23,64.038,64.05850,63.86160,64.15705
Cathode Width (mm),LH1T-445,2778,2024-02-07 01:42:27,64.031,64.04221,63.89440,64.14057
Cathode Width (mm),LH1T-446,2779,2024-02-07 01:51:31,64.034,64.07480,63.87800,64.15701
Cathode Width (mm),LH1T-447,2780,2024-02-07 02:00:33,64.038,64.05868,63.87841,64.15682
Cathode Width (mm),LH1T-448,2781,2024-02-07 02:09:34,64.037,64.05840,63.87800,64.15693
Cathode Width (mm),LH1T-449,2782,2024-02-07 02:18:36,64.036,64.05848,63.87801,64.15682
Cathode Width (mm),LH1T-450,2783,2024-02-07 02:27:38,64.041,64.05857,63.86160,64.15690
Cathode Width (mm),LH1T-451,2784,2024-02-07 02:36:38,64.033,64.05848,63.87800,64.17323
Cathode Width (mm),LH1T-452,2785,2024-02-07 02:45:47,64.083,64.10765,63.94363,64.20608
Cathode Width (mm),LH1T-453,2786,2024-02-07 02:54:48,64.043,64.05848,63.87800,64.18981
Cathode Width (mm),LH1T-454,2787,2024-02-07 03:03:53,64.021,64.04201,63.86161,64.14057
Cathode Width (mm),LH1T-455,2788,2024-02-07 03:12:51,64.032,64.04208,63.86160,64.15682
Cathode Width (mm),LH1T-456,2789,2024-02-07 03:21:52,64.081,64.10785,63.94373,64.20602
Cathode Width (mm),LH1T-457,2790,2024-02-07 03:30:58,64.028,64.04205,63.87800,64.15683
Cathode Width (mm),LH1T-458,2791,2024-02-07 03:39:59,64.032,64.05840,63.84521,64.17322
Cathode Width (mm),LH1T-459,2792,2024-02-07 03:49:01,64.043,64.05850,63.87800,64.17337
Cathode Width (mm),LH1T-460,2793,2024-02-07 03:58:03,64.031,64.04205,63.86160,64.14065
Cathode Width (mm),LH1T-461,2794,2024-02-07 04:07:03,64.038,64.05841,63.86160,64.15697
Cathode Width (mm),LH1T-462,2795,2024-02-07 04:16:05,64.039,64.05842,63.87800,64.15688
Cathode Width (mm),LH1T-463,2796,2024-02-07 04:25:06,64.063,64.09121,63.89440,64.18968
Cathode Width (mm),LH1T-464,2797,2024-02-07 04:34:08,64.077,64.10760,63.92721,64.18965
Cathode Width (mm),LH1T-465,2798,2024-02-07 04:43:11,64.027,64.04210,63.86160,64.15721
Cathode Width (mm),LH1T-466,2799,2024-02-07 04:52:13,64.038,64.05845,63.86161,64.17328
Cathode Width (mm),LH1T-467,2800,2024-02-07 05:01:38,64.032,64.04205,63.87800,64.17330
Cathode Width (mm),LH1T-468,2801,2024-02-07 05:10:41,64.076,64.10762,63.89440,64.20621
Cathode Width (mm),LH1T-469,2802,2024-02-07 05:19:46,64.024,64.02570,63.86160,64.14041
Cathode Width (mm),LH1T-470,2803,2024-02-07 05:29:06,64.075,64.10760,63.86161,64.20605
Cathode Width (mm),LH1T-471,2804,2024-02-07 05:38:09,64.044,64.06684,63.87801,64.17355
Cathode Width (mm),LH1T-472,2805,2024-02-07 05:47:16,64.044,64.05840,63.86160,64.17333
Cathode Width (mm),LH1T-473,2806,2024-02-07 05:56:25,64.043,64.05848,63.86168,64.15715
Cathode Width (mm),LH1T-474,2807,2024-02-07 06:05:36,64.030,64.04210,63.89440,64.14050
Cathode Width (mm),LH1T-475,2808,2024-02-07 06:14:43,64.039,64.05843,63.89441,64.15690
Cathode Width (mm),LH1T-476,2809,2024-02-07 06:24:02,64.060,64.07482,63.87805,64.18965
Cathode Width (mm),LH1T-477,2810,2024-02-07 06:33:22,64.041,64.05853,63.87800,64.17345
Cathode Width (mm),LH1T-478,2811,2024-02-07 06:42:41,64.030,64.04210,63.87800,64.14070
Cathode Width (mm),LH1T-479,2812,2024-02-07 06:51:59,64.045,64.05865,63.89440,64.18970
Cathode Width (mm),LH1T-480,2814,2024-02-07 07:01:20,64.087,64.10761,63.89441,64.22243
Cathode Width (mm),LH1T-481,2815,2024-02-07 07:10:45,64.037,64.05853,63.89445,64.17341
Cathode Width (mm),LH1T-482,2816,2024-02-07 07:20:07,64.031,64.05848,63.87836,64.15690
Cathode Width (mm),LH1T-483,2817,2024-02-07 07:29:31,64.031,64.05848,63.86160,64.14075
Cathode Width (mm),LH1T-484,2818,2024-02-07 07:38:48,64.038,64.05845,63.86160,64.17330
Cathode Width (mm),LH1T-485,2819,2024-02-07 07:48:10,64.037,64.05841,63.86160,64.15690
Cathode Width (mm),LH1T-486,2820,2024-02-07 07:57:40,64.038,64.05842,63.87805,64.15727
Cathode Width (mm),LH1T-487,2821,2024-02-07 08:06:59,64.036,64.05843,63.86163,64.14061
Cathode Width (mm),LH1T-488,2822,2024-02-07 08:16:18,64.043,64.05843,63.89440,64.17341
Cathode Width (mm),LH1T-489,2823,2024-02-07 08:25:43,64.038,64.05841,63.86161,64.15697
Cathode Width (mm),LH1T-490,2824,2024-02-07 08:35:15,64.043,64.07483,63.89440,64.15701
Cathode Width (mm),LH1T-491,2825,2024-02-07 08:44:42,64.038,64.05850,63.89440,64.15705
Cathode Width (mm),LH1T-492,2826,2024-02-07 08:54:04,64.040,64.05850,63.87800,64.15715
Cathode Width (mm),LH1T-493,2827,2024-02-07 09:03:39,64.026,64.05850,63.86190,64.14045
Cathode Width (mm),LH1T-494,2828,2024-02-07 09:12:55,64.040,64.05840,63.87801,64.17337
Cathode Width (mm),LH1T-495,2829,2024-02-07 09:22:18,64.039,64.05840,63.86160,64.15685
Cathode Width (mm),LH1T-496,2830,2024-02-07 09:31:45,64.054,64.07490,63.87801,64.18965
Cathode Width (mm),LH1T-497,2831,2024-02-07 09:41:05,64.040,64.05840,63.89440,64.17333
Cathode Width (mm),LH1T-498,2832,2024-02-07 09:50:24,64.042,64.05853,63.89441,64.17333
Cathode Width (mm),LH1T-499,2833,2024-02-07 09:59:48,64.027,64.04200,63.86160,64.14041
Cathode Width (mm),LH1T-500,2834,2024-02-07 10:09:05,64.038,64.05850,63.89448,64.15685